full_text,created_at,full_text_preprocessed,Topik
 Sugiono sampai sekarang tidak bersuara, padahal dunia menunggu pandangan ???? sbg pemain Global South yg penting. Ini momen ???? perlu percaya diri menunjukkan sikap, sama ketika kita dulu menentang invasi AS thdp Iraq. Bebas aktif itu artinya BERANI berpendirian. Bermitra dgn AS, dan dgn negara manapun, tidak boleh menjadikan ????  negara penurut yg mengorbankan hal2 yg prinsipil.",2026-01-05 06:41:50+00:00,saya heran membaca pernyataan re venezuela yg sangat standar dan sama sekali tidak menyebut amerika serikat sejak kapan kita sungkantakut mengkritik kawan yg lakukan pelanggaran hukum internasional kenapa menlu sugiono sampai sekarang tidak bersuara padahal dunia menunggu pandangan sbg pemain global south yg penting ini momen perlu percaya diri menunjukkan sikap sama ketika kita dulu menentang invasi as thdp iraq bebas aktif itu artinya berani berpendirian bermitra dgn as dan dgn negara manapun tidak boleh menjadikan negara penurut yg mengorbankan hal yg prinsipil,69
Sebagian besar pemimpin bangsa beradab sudah keluarkan pernyataan mengecam Presiden AS Trump karena menculik Presiden Venezuela Nicolas Maduro. Presiden Indonesia ?,2026-01-05 06:42:15+00:00,sebagian besar pemimpin bangsa beradab sudah keluarkan pernyataan mengecam presiden as trump karena menculik presiden venezuela nicolas maduro presiden indonesia,48
"Saya heran membaca pernyataan 
@Kemlu_RI
 re Venezuela yg sangat standar dan sama sekali tidak menyebut Amerika Serikat. Sejak kapan kita sungkan/takut mengkritik kawan yg lakukan pelanggaran hukum internasional ? Kenapa Menlu 
@Menlu_RI
 Sugiono sampai sekarang tidak bersuara, padahal dunia menunggu pandangan ???? sbg pemain Global South yg penting. Ini momen ???? perlu percaya diri menunjukkan sikap, sama ketika kita dulu menentang invasi AS thdp Iraq. Bebas aktif itu artinya BERANI berpendirian. Bermitra dgn AS, dan dgn negara manapun, tidak boleh menjadikan ????  negara penurut yg mengorbankan hal2 yg prinsipil.",2026-01-05 06:42:50+00:00,saya heran membaca pernyataan re venezuela yg sangat standar dan sama sekali tidak menyebut amerika serikat sejak kapan kita sungkantakut mengkritik kawan yg lakukan pelanggaran hukum internasional kenapa menlu sugiono sampai sekarang tidak bersuara padahal dunia menunggu pandangan sbg pemain global south yg penting ini momen perlu percaya diri menunjukkan sikap sama ketika kita dulu menentang invasi as thdp iraq bebas aktif itu artinya berani berpendirian bermitra dgn as dan dgn negara manapun tidak boleh menjadikan negara penurut yg mengorbankan hal yg prinsipil,93
"Saya heran membaca pernyataan 
@Kemlu_RI
 re Venezuela yg sangat standar dan sama sekali tidak menyebut Amerika Serikat. Sejak kapan kita sungkan/takut mengkritik kawan yg lakukan pelanggaran hukum internasional ? Kenapa Menlu 
@Menlu_RI
 Sugiono sampai sekarang tidak bersuara, padahal dunia menunggu pandangan ???? sbg pemain Global South yg penting. Ini momen ???? perlu percaya diri menunjukkan sikap, sama ketika kita dulu menentang invasi AS thdp Iraq. Bebas aktif itu artinya BERANI berpendirian. Bermitra dgn AS, dan dgn negara manapun, tidak boleh menjadikan ????  negara penurut yg mengorbankan hal2 yg prinsipil.",2026-01-05 06:43:24+00:00,saya heran membaca pernyataan re venezuela yg sangat standar dan sama sekali tidak menyebut amerika serikat sejak kapan kita sungkantakut mengkritik kawan yg lakukan pelanggaran hukum internasional kenapa menlu sugiono sampai sekarang tidak bersuara padahal dunia menunggu pandangan sbg pemain global south yg penting ini momen perlu percaya diri menunjukkan sikap sama ketika kita dulu menentang invasi as thdp iraq bebas aktif itu artinya berani berpendirian bermitra dgn as dan dgn negara manapun tidak boleh menjadikan negara penurut yg mengorbankan hal yg prinsipil,62
"Saya heran membaca pernyataan 
@Kemlu_RI
 re Venezuela yg sangat standar dan sama sekali tidak menyebut Amerika Serikat. Sejak kapan kita sungkan/takut mengkritik kawan yg lakukan pelanggaran hukum internasional ? Kenapa Menlu 
@Menlu_RI
 Sugiono sampai sekarang tidak bersuara, padahal dunia menunggu pandangan ???? sbg pemain Global South yg penting. Ini momen ???? perlu percaya diri menunjukkan sikap, sama ketika kita dulu menentang invasi AS thdp Iraq. Bebas aktif itu artinya BERANI berpendirian. Bermitra dgn AS, dan dgn negara manapun, tidak boleh menjadikan ????  negara penurut yg mengorbankan hal2 yg prinsipil.",2026-01-05 06:43:41+00:00,saya heran membaca pernyataan re venezuela yg sangat standar dan sama sekali tidak menyebut amerika serikat sejak kapan kita sungkantakut mengkritik kawan yg lakukan pelanggaran hukum internasional kenapa menlu sugiono sampai sekarang tidak bersuara padahal dunia menunggu pandangan sbg pemain global south yg penting ini momen perlu percaya diri menunjukkan sikap sama ketika kita dulu menentang invasi as thdp iraq bebas aktif itu artinya berani berpendirian bermitra dgn as dan dgn negara manapun tidak boleh menjadikan negara penurut yg mengorbankan hal yg prinsipil,39
(Gara2 invasi Donnie ke Venezuela) Jangan kejauhan dibandingin dengan Syahrir atau Agus Salim atau Adam Malik deh. Coba dibandingin sama yg paling deket barusan Retno Marsudi. Silakan dikomentari kinerja Menlu kita sesuai pengamatan Manteman. https://t.co/KKK40xiXy8,2026-01-05 06:44:09+00:00,gara invasi donnie ke venezuela jangan kejauhan dibandingin dengan syahrir atau agus salim atau adam malik deh coba dibandingin sama yg paling deket barusan retno marsudi silakan dikomentari kinerja menlu kita sesuai pengamatan manteman,8
"Saya heran membaca pernyataan 
@Kemlu_RI
 re Venezuela yg sangat standar dan sama sekali tidak menyebut Amerika Serikat. Sejak kapan kita sungkan/takut mengkritik kawan yg lakukan pelanggaran hukum internasional ? Kenapa Menlu 
@Menlu_RI
 Sugiono sampai sekarang tidak bersuara, padahal dunia menunggu pandangan ???? sbg pemain Global South yg penting. Ini momen ???? perlu percaya diri menunjukkan sikap, sama ketika kita dulu menentang invasi AS thdp Iraq. Bebas aktif itu artinya BERANI berpendirian. Bermitra dgn AS, dan dgn negara manapun, tidak boleh menjadikan ????  negara penurut yg mengorbankan hal2 yg prinsipil.",2026-01-05 06:44:41+00:00,saya heran membaca pernyataan re venezuela yg sangat standar dan sama sekali tidak menyebut amerika serikat sejak kapan kita sungkantakut mengkritik kawan yg lakukan pelanggaran hukum internasional kenapa menlu sugiono sampai sekarang tidak bersuara padahal dunia menunggu pandangan sbg pemain global south yg penting ini momen perlu percaya diri menunjukkan sikap sama ketika kita dulu menentang invasi as thdp iraq bebas aktif itu artinya berani berpendirian bermitra dgn as dan dgn negara manapun tidak boleh menjadikan negara penurut yg mengorbankan hal yg prinsipil,43
"Saya heran membaca pernyataan 
@Kemlu_RI
 re Venezuela yg sangat standar dan sama sekali tidak menyebut Amerika Serikat. Sejak kapan kita sungkan/takut mengkritik kawan yg lakukan pelanggaran hukum internasional ? Kenapa Menlu 
@Menlu_RI
 Sugiono sampai sekarang tidak bersuara, padahal dunia menunggu pandangan ???? sbg pemain Global South yg penting. Ini momen ???? perlu percaya diri menunjukkan sikap, sama ketika kita dulu menentang invasi AS thdp Iraq. Bebas aktif itu artinya BERANI berpendirian. Bermitra dgn AS, dan dgn negara manapun, tidak boleh menjadikan ????  negara penurut yg mengorbankan hal2 yg prinsipil.",2026-01-05 06:46:01+00:00,saya heran membaca pernyataan re venezuela yg sangat standar dan sama sekali tidak menyebut amerika serikat sejak kapan kita sungkantakut mengkritik kawan yg lakukan pelanggaran hukum internasional kenapa menlu sugiono sampai sekarang tidak bersuara padahal dunia menunggu pandangan sbg pemain global south yg penting ini momen perlu percaya diri menunjukkan sikap sama ketika kita dulu menentang invasi as thdp iraq bebas aktif itu artinya berani berpendirian bermitra dgn as dan dgn negara manapun tidak boleh menjadikan negara penurut yg mengorbankan hal yg prinsipil,62
"Saya heran membaca pernyataan 
@Kemlu_RI
 re Venezuela yg sangat standar dan sama sekali tidak menyebut Amerika Serikat. Sejak kapan kita sungkan/takut mengkritik kawan yg lakukan pelanggaran hukum internasional ? Kenapa Menlu 
@Menlu_RI
 Sugiono sampai sekarang tidak bersuara, padahal dunia menunggu pandangan ???? sbg pemain Global South yg penting. Ini momen ???? perlu percaya diri menunjukkan sikap, sama ketika kita dulu menentang invasi AS thdp Iraq. Bebas aktif itu artinya BERANI berpendirian. Bermitra dgn AS, dan dgn negara manapun, tidak boleh menjadikan ????  negara penurut yg mengorbankan hal2 yg prinsipil.",2026-01-05 06:47:07+00:00,saya heran membaca pernyataan re venezuela yg sangat standar dan sama sekali tidak menyebut amerika serikat sejak kapan kita sungkantakut mengkritik kawan yg lakukan pelanggaran hukum internasional kenapa menlu sugiono sampai sekarang tidak bersuara padahal dunia menunggu pandangan sbg pemain global south yg penting ini momen perlu percaya diri menunjukkan sikap sama ketika kita dulu menentang invasi as thdp iraq bebas aktif itu artinya berani berpendirian bermitra dgn as dan dgn negara manapun tidak boleh menjadikan negara penurut yg mengorbankan hal yg prinsipil,35
Sebagian besar pemimpin bangsa beradab sudah keluarkan pernyataan mengecam Presiden AS Trump karena menculik Presiden Venezuela Nicolas Maduro. Presiden Indonesia ?,2026-01-05 06:50:45+00:00,sebagian besar pemimpin bangsa beradab sudah keluarkan pernyataan mengecam presiden as trump karena menculik presiden venezuela nicolas maduro presiden indonesia,48
Ayo bersatu rebut kembali kedaulatan rakyat,2026-01-05 06:51:44+00:00,ayo bersatu rebut kembali kedaulatan rakyat,103
Sebagian besar pemimpin bangsa beradab sudah keluarkan pernyataan mengecam Presiden AS Trump karena menculik Presiden Venezuela Nicolas Maduro. Presiden Indonesia ?,2026-01-05 06:52:07+00:00,sebagian besar pemimpin bangsa beradab sudah keluarkan pernyataan mengecam presiden as trump karena menculik presiden venezuela nicolas maduro presiden indonesia,48
Sebagian besar pemimpin bangsa beradab sudah keluarkan pernyataan mengecam Presiden AS Trump karena menculik Presiden Venezuela Nicolas Maduro. Presiden Indonesia ?,2026-01-05 07:02:21+00:00,sebagian besar pemimpin bangsa beradab sudah keluarkan pernyataan mengecam presiden as trump karena menculik presiden venezuela nicolas maduro presiden indonesia,48
"Saya heran membaca pernyataan 
@Kemlu_RI
 re Venezuela yg sangat standar dan sama sekali tidak menyebut Amerika Serikat. Sejak kapan kita sungkan/takut mengkritik kawan yg lakukan pelanggaran hukum internasional ? Kenapa Menlu 
@Menlu_RI
 Sugiono sampai sekarang tidak bersuara, padahal dunia menunggu pandangan ???? sbg pemain Global South yg penting. Ini momen ???? perlu percaya diri menunjukkan sikap, sama ketika kita dulu menentang invasi AS thdp Iraq. Bebas aktif itu artinya BERANI berpendirian. Bermitra dgn AS, dan dgn negara manapun, tidak boleh menjadikan ????  negara penurut yg mengorbankan hal2 yg prinsipil.",2026-01-05 07:05:56+00:00,saya heran membaca pernyataan re venezuela yg sangat standar dan sama sekali tidak menyebut amerika serikat sejak kapan kita sungkantakut mengkritik kawan yg lakukan pelanggaran hukum internasional kenapa menlu sugiono sampai sekarang tidak bersuara padahal dunia menunggu pandangan sbg pemain global south yg penting ini momen perlu percaya diri menunjukkan sikap sama ketika kita dulu menentang invasi as thdp iraq bebas aktif itu artinya berani berpendirian bermitra dgn as dan dgn negara manapun tidak boleh menjadikan negara penurut yg mengorbankan hal yg prinsipil,62
Sebagian besar pemimpin bangsa beradab sudah keluarkan pernyataan mengecam Presiden AS Trump karena menculik Presiden Venezuela Nicolas Maduro. Presiden Indonesia ?,2026-01-05 07:07:42+00:00,sebagian besar pemimpin bangsa beradab sudah keluarkan pernyataan mengecam presiden as trump karena menculik presiden venezuela nicolas maduro presiden indonesia,68
Sebagian besar pemimpin bangsa beradab sudah keluarkan pernyataan mengecam Presiden AS Trump karena menculik Presiden Venezuela Nicolas Maduro. Presiden Indonesia ?,2026-01-05 07:13:54+00:00,sebagian besar pemimpin bangsa beradab sudah keluarkan pernyataan mengecam presiden as trump karena menculik presiden venezuela nicolas maduro presiden indonesia,48
Sebagian besar pemimpin bangsa beradab sudah keluarkan pernyataan mengecam Presiden AS Trump karena menculik Presiden Venezuela Nicolas Maduro. Presiden Indonesia ?,2026-01-05 07:16:06+00:00,sebagian besar pemimpin bangsa beradab sudah keluarkan pernyataan mengecam presiden as trump karena menculik presiden venezuela nicolas maduro presiden indonesia,68
Sebagian besar pemimpin bangsa beradab sudah keluarkan pernyataan mengecam Presiden AS Trump karena menculik Presiden Venezuela Nicolas Maduro. Presiden Indonesia ?,2026-01-05 07:23:13+00:00,sebagian besar pemimpin bangsa beradab sudah keluarkan pernyataan mengecam presiden as trump karena menculik presiden venezuela nicolas maduro presiden indonesia,48
(Gara2 invasi Donnie ke Venezuela) Jangan kejauhan dibandingin dengan Syahrir atau Agus Salim atau Adam Malik deh. Coba dibandingin sama yg paling deket barusan Retno Marsudi. Silakan dikomentari kinerja Menlu kita sesuai pengamatan Manteman. https://t.co/KKK40xiXy8,2026-01-05 07:25:03+00:00,gara invasi donnie ke venezuela jangan kejauhan dibandingin dengan syahrir atau agus salim atau adam malik deh coba dibandingin sama yg paling deket barusan retno marsudi silakan dikomentari kinerja menlu kita sesuai pengamatan manteman,8
(Gara2 invasi Donnie ke Venezuela) Jangan kejauhan dibandingin dengan Syahrir atau Agus Salim atau Adam Malik deh. Coba dibandingin sama yg paling deket barusan Retno Marsudi. Silakan dikomentari kinerja Menlu kita sesuai pengamatan Manteman. https://t.co/KKK40xiXy8,2026-01-05 07:25:40+00:00,gara invasi donnie ke venezuela jangan kejauhan dibandingin dengan syahrir atau agus salim atau adam malik deh coba dibandingin sama yg paling deket barusan retno marsudi silakan dikomentari kinerja menlu kita sesuai pengamatan manteman,8
Sebagian besar pemimpin bangsa beradab sudah keluarkan pernyataan mengecam Presiden AS Trump karena menculik Presiden Venezuela Nicolas Maduro. Presiden Indonesia ?,2026-01-05 07:27:21+00:00,sebagian besar pemimpin bangsa beradab sudah keluarkan pernyataan mengecam presiden as trump karena menculik presiden venezuela nicolas maduro presiden indonesia,48
(Gara2 invasi Donnie ke Venezuela) Jangan kejauhan dibandingin dengan Syahrir atau Agus Salim atau Adam Malik deh. Coba dibandingin sama yg paling deket barusan Retno Marsudi. Silakan dikomentari kinerja Menlu kita sesuai pengamatan Manteman. https://t.co/KKK40xiXy8,2026-01-05 07:34:08+00:00,gara invasi donnie ke venezuela jangan kejauhan dibandingin dengan syahrir atau agus salim atau adam malik deh coba dibandingin sama yg paling deket barusan retno marsudi silakan dikomentari kinerja menlu kita sesuai pengamatan manteman,8
(Gara2 invasi Donnie ke Venezuela) Jangan kejauhan dibandingin dengan Syahrir atau Agus Salim atau Adam Malik deh. Coba dibandingin sama yg paling deket barusan Retno Marsudi. Silakan dikomentari kinerja Menlu kita sesuai pengamatan Manteman. https://t.co/KKK40xiXy8,2026-01-05 07:35:55+00:00,gara invasi donnie ke venezuela jangan kejauhan dibandingin dengan syahrir atau agus salim atau adam malik deh coba dibandingin sama yg paling deket barusan retno marsudi silakan dikomentari kinerja menlu kita sesuai pengamatan manteman,8
"Saya heran membaca pernyataan 
@Kemlu_RI
 re Venezuela yg sangat standar dan sama sekali tidak menyebut Amerika Serikat. Sejak kapan kita sungkan/takut mengkritik kawan yg lakukan pelanggaran hukum internasional ? Kenapa Menlu 
@Menlu_RI
 Sugiono sampai sekarang tidak bersuara, padahal dunia menunggu pandangan ???? sbg pemain Global South yg penting. Ini momen ???? perlu percaya diri menunjukkan sikap, sama ketika kita dulu menentang invasi AS thdp Iraq. Bebas aktif itu artinya BERANI berpendirian. Bermitra dgn AS, dan dgn negara manapun, tidak boleh menjadikan ????  negara penurut yg mengorbankan hal2 yg prinsipil.",2026-01-05 07:37:50+00:00,saya heran membaca pernyataan re venezuela yg sangat standar dan sama sekali tidak menyebut amerika serikat sejak kapan kita sungkantakut mengkritik kawan yg lakukan pelanggaran hukum internasional kenapa menlu sugiono sampai sekarang tidak bersuara padahal dunia menunggu pandangan sbg pemain global south yg penting ini momen perlu percaya diri menunjukkan sikap sama ketika kita dulu menentang invasi as thdp iraq bebas aktif itu artinya berani berpendirian bermitra dgn as dan dgn negara manapun tidak boleh menjadikan negara penurut yg mengorbankan hal yg prinsipil,34
